Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String
Afghanistan,2/28/20,1,0,,,0,,0.002568823,,,,,4,AFG,28/02/2020
Afghanistan,2/29/20,1,0,,,0,,0.002568823,,,,,4,AFG,29/02/2020
Afghanistan,03/01/2020,1,0,,,0,,0.002568823,,,,,4,AFG,01/03/2020
Afghanistan,03/02/2020,1,0,,,0,,0.002568823,,,,,4,AFG,02/03/2020
Afghanistan,03/03/2020,1,0,,,0,,0.002568823,,,,,4,AFG,03/03/2020
Afghanistan,03/04/2020,1,0,,,0,,0.002568823,,,,,4,AFG,04/03/2020
Afghanistan,03/05/2020,1,0,,,0,,0.002568823,,,,,4,AFG,05/03/2020
Afghanistan,03/06/2020,1,0,,,0,,0.002568823,,,,,4,AFG,06/03/2020
Afghanistan,03/07/2020,1,0,,,0,,0.002568823,,,,,4,AFG,07/03/2020
Afghanistan,03/08/2020,4,0,,,3,,0.01027529,,,,,4,AFG,08/03/2020
Afghanistan,03/09/2020,4,0,,,0,,0.01027529,,,,,4,AFG,09/03/2020
Afghanistan,03/10/2020,5,0,,,1,,0.012844113,,,,,4,AFG,10/03/2020
Afghanistan,03/11/2020,7,0,,,2,,0.017981758,,,,,4,AFG,11/03/2020
Afghanistan,03/12/2020,7,0,,,0,,0.017981758,,,,,4,AFG,12/03/2020
Afghanistan,3/13/20,7,0,,,0,,0.017981758,,,,,4,AFG,13/03/2020
Afghanistan,3/14/20,11,0,,,4,,0.028257048,,,,,4,AFG,14/03/2020
Afghanistan,3/15/20,16,0,,,5,,0.041101161,,,,,4,AFG,15/03/2020
Afghanistan,3/16/20,21,0,,,5,,0.053945273,,,,,4,AFG,16/03/2020
Afghanistan,3/17/20,22,0,,,1,,0.056514096,,,,,4,AFG,17/03/2020
Afghanistan,3/18/20,22,0,,,0,,0.056514096,,,,,4,AFG,18/03/2020
Afghanistan,3/19/20,22,0,,,0,,0.056514096,,,,,4,AFG,19/03/2020
Afghanistan,3/20/20,24,0,,,2,,0.061651741,,,,,4,AFG,20/03/2020
Afghanistan,3/21/20,24,0,,,0,,0.061651741,,,,,4,AFG,21/03/2020
Afghanistan,3/22/20,40,1,,,16,,0.102752902,,,,,4,AFG,22/03/2020
Afghanistan,3/23/20,40,1,,,0,,0.102752902,,,,,4,AFG,23/03/2020
Afghanistan,3/24/20,74,1,,,34,,0.190092868,,,,,4,AFG,24/03/2020
Afghanistan,3/25/20,84,2,,,10,,0.215781094,,,,,4,AFG,25/03/2020
Afghanistan,3/26/20,94,4,,,10,,0.241469319,,,,,4,AFG,26/03/2020
Afghanistan,3/27/20,110,4,,,16,,0.28257048,,,,,4,AFG,27/03/2020
Afghanistan,3/28/20,110,4,,,0,,0.28257048,,,,,4,AFG,28/03/2020
Afghanistan,3/29/20,120,4,,,10,,0.308258705,,,,,4,AFG,29/03/2020
Afghanistan,3/30/20,170,4,,,50,,0.436699833,,,,,4,AFG,30/03/2020
Afghanistan,3/31/20,174,4,,,4,,0.446975123,,,,,4,AFG,31/03/2020
Afghanistan,04/01/2020,237,4,,,63,,0.608810943,,,,,4,AFG,01/04/2020
Afghanistan,04/02/2020,273,6,,,36,,0.701288555,,,,,4,AFG,02/04/2020
Afghanistan,04/03/2020,281,6,,,8,,0.721839135,,,,,4,AFG,03/04/2020
Afghanistan,04/04/2020,299,7,,,18,,0.768077941,,,,,4,AFG,04/04/2020
Afghanistan,04/05/2020,349,7,,,50,,0.896519068,,,,,4,AFG,05/04/2020
Afghanistan,04/06/2020,367,11,,,18,,0.942757874,,,,,4,AFG,06/04/2020
Afghanistan,04/07/2020,423,14,,,56,,1.086611937,,,,,4,AFG,07/04/2020
Afghanistan,04/08/2020,444,14,,,21,,1.14055721,,,,,4,AFG,08/04/2020
Afghanistan,04/09/2020,484,15,,,40,,1.243310112,,,,,4,AFG,09/04/2020
Afghanistan,04/10/2020,521,15,,,37,,1.338356546,,,,,4,AFG,10/04/2020
Afghanistan,04/11/2020,555,18,,,34,,1.425696512,,,,,4,AFG,11/04/2020
Afghanistan,04/12/2020,607,18,,,52,,1.559275285,,,,,4,AFG,12/04/2020
Afghanistan,4/13/20,665,21,,,58,,1.708266992,,,,,4,AFG,13/04/2020
Albania,1/22/20,0,0,,,0,,0,,,,,8,ALB,22/01/2020
Albania,1/23/20,0,0,,,0,,0,,,,,8,ALB,23/01/2020
Albania,1/24/20,0,0,,,0,,0,,,,,8,ALB,24/01/2020
Albania,1/25/20,0,0,,,0,,0,,,,,8,ALB,25/01/2020
Albania,1/26/20,0,0,,,0,,0,,,,,8,ALB,26/01/2020
Albania,1/27/20,0,0,,,0,,0,,,,,8,ALB,27/01/2020
Albania,1/28/20,0,0,,,0,,0,,,,,8,ALB,28/01/2020
Albania,1/29/20,0,0,,,0,,0,,,,,8,ALB,29/01/2020
Albania,1/30/20,0,0,,,0,,0,,,,,8,ALB,30/01/2020
Albania,1/31/20,0,0,,,0,,0,,,,,8,ALB,31/01/2020
Albania,02/01/2020,0,0,,,0,,0,,,,,8,ALB,01/02/2020
Albania,02/02/2020,0,0,,,0,,0,,,,,8,ALB,02/02/2020
Albania,02/03/2020,0,0,,,0,,0,,,,,8,ALB,03/02/2020
Albania,02/04/2020,0,0,,,0,,0,,,,,8,ALB,04/02/2020
Albania,02/05/2020,0,0,,,0,,0,,,,,8,ALB,05/02/2020
Albania,02/06/2020,0,0,,,0,,0,,,,,8,ALB,06/02/2020
Albania,02/07/2020,0,0,,,0,,0,,,,,8,ALB,07/02/2020
Albania,02/08/2020,0,0,,,0,,0,,,,,8,ALB,08/02/2020
Albania,02/09/2020,0,0,,,0,,0,,,,,8,ALB,09/02/2020
Albania,02/10/2020,0,0,,,0,,0,,,,,8,ALB,10/02/2020
Albania,02/11/2020,0,0,,,0,,0,,,,,8,ALB,11/02/2020
Albania,02/12/2020,0,0,,,0,,0,,,,,8,ALB,12/02/2020
Albania,2/13/20,0,0,,,0,,0,,,,,8,ALB,13/02/2020
Albania,2/14/20,0,0,,,0,,0,,,,,8,ALB,14/02/2020
Albania,2/15/20,0,0,,,0,,0,,,,,8,ALB,15/02/2020
Albania,2/16/20,0,0,,,0,,0,,,,,8,ALB,16/02/2020
Albania,2/17/20,0,0,,,0,,0,,,,,8,ALB,17/02/2020
Albania,2/18/20,0,0,,,0,,0,,,,,8,ALB,18/02/2020
Albania,2/19/20,0,0,,,0,,0,,,,,8,ALB,19/02/2020
Albania,2/20/20,0,0,,,0,,0,,,,,8,ALB,20/02/2020
Albania,2/21/20,0,0,,,0,,0,,,,,8,ALB,21/02/2020
Albania,2/22/20,0,0,,,0,,0,,,,,8,ALB,22/02/2020
Albania,2/23/20,0,0,,,0,,0,,,,,8,ALB,23/02/2020
Albania,2/24/20,0,0,,,0,,0,,,,,8,ALB,24/02/2020
Albania,2/25/20,0,0,,,0,,0,,,,,8,ALB,25/02/2020
Albania,2/26/20,0,0,,,0,,0,,,,,8,ALB,26/02/2020
Albania,2/27/20,0,0,,,0,,0,,,,,8,ALB,27/02/2020
Albania,2/28/20,0,0,,,0,,0,,,,,8,ALB,28/02/2020
Albania,2/29/20,0,0,,,0,,0,,,,,8,ALB,29/02/2020
Albania,03/01/2020,0,0,,,0,,0,,,,,8,ALB,01/03/2020
Albania,03/02/2020,0,0,,,0,,0,,,,,8,ALB,02/03/2020
Albania,03/03/2020,0,0,,,0,,0,,,,,8,ALB,03/03/2020
Albania,03/04/2020,0,0,,,0,,0,,,,,8,ALB,04/03/2020
Albania,03/05/2020,0,0,,,0,,0,,,,,8,ALB,05/03/2020
Albania,03/06/2020,0,0,,,0,,0,,,,,8,ALB,06/03/2020
Albania,03/07/2020,0,0,,,0,,0,,,,,8,ALB,07/03/2020
Albania,03/08/2020,0,0,,,0,,0,,,,,8,ALB,08/03/2020
Albania,03/09/2020,2,0,,,2,,0.069497533,,,,,8,ALB,09/03/2020
Albania,03/10/2020,10,0,,,8,,0.347487664,,,,,8,ALB,10/03/2020
Albania,03/11/2020,12,1,,,2,,0.416985197,,,,,8,ALB,11/03/2020
Albania,03/12/2020,23,1,,,11,,0.799221628,,,,,8,ALB,12/03/2020
Albania,3/13/20,33,1,,,10,,1.146709292,,,,,8,ALB,13/03/2020
Albania,3/14/20,38,1,,,5,,1.320453124,,,,,8,ALB,14/03/2020
Albania,3/15/20,42,1,,,4,,1.45944819,,,,,8,ALB,15/03/2020
Albania,3/16/20,51,1,,,9,,1.772187087,,,,,8,ALB,16/03/2020
Albania,3/17/20,55,1,,,4,,1.911182153,,,,,8,ALB,17/03/2020
Albania,3/18/20,59,2,,,4,,2.050177219,,,,,8,ALB,18/03/2020
Albania,3/19/20,64,2,,,5,,2.223921051,,,,,8,ALB,19/03/2020
Albania,3/20/20,70,2,,,6,,2.432413649,,,,,8,ALB,20/03/2020
Albania,3/21/20,76,2,,,6,,2.640906248,,,,,8,ALB,21/03/2020
Albania,3/22/20,89,2,,,13,,3.092640211,,,,,8,ALB,22/03/2020
Albania,3/23/20,104,4,,,15,,3.613871708,,,,,8,ALB,23/03/2020
Albania,3/24/20,123,5,,,19,,4.27409827,,,,,8,ALB,24/03/2020
Albania,3/25/20,146,5,,,23,,5.073319897,,,,,8,ALB,25/03/2020
Albania,3/26/20,174,6,,,28,,6.046285357,,,,,8,ALB,26/03/2020
Albania,3/27/20,186,8,,,12,,6.463270554,,,,,8,ALB,27/03/2020
Albania,3/28/20,197,10,,,11,,6.845506985,,,,,8,ALB,28/03/2020
Albania,3/29/20,212,10,,,15,,7.366738481,,,,,8,ALB,29/03/2020
Albania,3/30/20,223,11,,,11,,7.748974911,,,,,8,ALB,30/03/2020
Albania,3/31/20,243,15,,,20,,8.44395024,,,,,8,ALB,31/03/2020
Albania,04/01/2020,259,15,,,16,,8.999930502,,,,,8,ALB,01/04/2020
Albania,04/02/2020,277,16,,,18,,9.625408298,,,,,8,ALB,02/04/2020
Albania,04/03/2020,304,17,,,27,,10.56362499,,,,,8,ALB,03/04/2020
Albania,04/04/2020,333,20,,,29,,11.57133922,,,,,8,ALB,04/04/2020
Albania,04/05/2020,361,20,,,28,,12.54430468,,,,,8,ALB,05/04/2020
Albania,04/06/2020,377,21,,,16,,13.10028494,,,,,8,ALB,06/04/2020
Albania,04/07/2020,383,22,,,6,,13.30877754,,,,,8,ALB,07/04/2020
Albania,04/08/2020,400,22,,,17,,13.89950657,,,,,8,ALB,08/04/2020
Albania,04/09/2020,409,23,,,9,,14.21224547,,,,,8,ALB,09/04/2020
Albania,04/10/2020,416,23,,,7,,14.45548683,,,,,8,ALB,10/04/2020
Albania,04/11/2020,433,23,,,17,,15.04621586,,,,,8,ALB,11/04/2020
Albania,04/12/2020,446,23,,,13,,15.49794982,,,,,8,ALB,12/04/2020
Albania,4/13/20,467,23,,,21,,16.22767392,,,,,8,ALB,13/04/2020
Algeria,1/22/20,0,0,,,0,,0,,,,,12,DZA,22/01/2020
Algeria,1/23/20,0,0,,,0,,0,,,,,12,DZA,23/01/2020
Algeria,1/24/20,0,0,,,0,,0,,,,,12,DZA,24/01/2020
Algeria,1/25/20,0,0,,,0,,0,,,,,12,DZA,25/01/2020
Algeria,1/26/20,0,0,,,0,,0,,,,,12,DZA,26/01/2020
Algeria,1/27/20,0,0,,,0,,0,,,,,12,DZA,27/01/2020
Algeria,1/28/20,0,0,,,0,,0,,,,,12,DZA,28/01/2020
Algeria,1/29/20,0,0,,,0,,0,,,,,12,DZA,29/01/2020
Algeria,1/30/20,0,0,,,0,,0,,,,,12,DZA,30/01/2020
Algeria,1/31/20,0,0,,,0,,0,,,,,12,DZA,31/01/2020
Algeria,02/01/2020,0,0,,,0,,0,,,,,12,DZA,01/02/2020
Algeria,02/02/2020,0,0,,,0,,0,,,,,12,DZA,02/02/2020
Algeria,02/03/2020,0,0,,,0,,0,,,,,12,DZA,03/02/2020
Algeria,02/04/2020,0,0,,,0,,0,,,,,12,DZA,04/02/2020
Algeria,02/05/2020,0,0,,,0,,0,,,,,12,DZA,05/02/2020
Algeria,02/06/2020,0,0,,,0,,0,,,,,12,DZA,06/02/2020
Algeria,02/07/2020,0,0,,,0,,0,,,,,12,DZA,07/02/2020
Algeria,02/08/2020,0,0,,,0,,0,,,,,12,DZA,08/02/2020
Algeria,02/09/2020,0,0,,,0,,0,,,,,12,DZA,09/02/2020
Algeria,02/10/2020,0,0,,,0,,0,,,,,12,DZA,10/02/2020
Algeria,02/11/2020,0,0,,,0,,0,,,,,12,DZA,11/02/2020
Algeria,02/12/2020,0,0,,,0,,0,,,,,12,DZA,12/02/2020
Algeria,2/13/20,0,0,,,0,,0,,,,,12,DZA,13/02/2020
Algeria,2/14/20,0,0,,,0,,0,,,,,12,DZA,14/02/2020
Algeria,2/15/20,0,0,,,0,,0,,,,,12,DZA,15/02/2020
Algeria,2/16/20,0,0,,,0,,0,,,,,12,DZA,16/02/2020
Algeria,2/17/20,0,0,,,0,,0,,,,,12,DZA,17/02/2020
Algeria,2/18/20,0,0,,,0,,0,,,,,12,DZA,18/02/2020
Algeria,2/19/20,0,0,,,0,,0,,,,,12,DZA,19/02/2020
Algeria,2/20/20,0,0,,,0,,0,,,,,12,DZA,20/02/2020
Algeria,2/21/20,0,0,,,0,,0,,,,,12,DZA,21/02/2020
Algeria,2/22/20,0,0,,,0,,0,,,,,12,DZA,22/02/2020
Algeria,2/23/20,0,0,,,0,,0,,,,,12,DZA,23/02/2020
Algeria,2/24/20,0,0,,,0,,0,,,,,12,DZA,24/02/2020
Algeria,2/25/20,1,0,,,1,,0.002280447,,,,,12,DZA,25/02/2020
Algeria,2/26/20,1,0,,,0,,0.002280447,,,,,12,DZA,26/02/2020
Algeria,2/27/20,1,0,,,0,,0.002280447,,,,,12,DZA,27/02/2020
Algeria,2/28/20,1,0,,,0,,0.002280447,,,,,12,DZA,28/02/2020
Algeria,2/29/20,1,0,,,0,,0.002280447,,,,,12,DZA,29/02/2020
Algeria,03/01/2020,1,0,,,0,,0.002280447,,,,,12,DZA,01/03/2020
Algeria,03/02/2020,3,0,,,2,,0.006841342,,,,,12,DZA,02/03/2020
Algeria,03/03/2020,5,0,,,2,,0.011402237,,,,,12,DZA,03/03/2020
Algeria,03/04/2020,12,0,,,7,,0.02736537,,,,,12,DZA,04/03/2020
Algeria,03/05/2020,12,0,,,0,,0.02736537,,,,,12,DZA,05/03/2020
Algeria,03/06/2020,17,0,,,5,,0.038767607,,,,,12,DZA,06/03/2020
Algeria,03/07/2020,17,0,,,0,,0.038767607,,,,,12,DZA,07/03/2020
Algeria,03/08/2020,19,0,,,2,,0.043328502,,,,,12,DZA,08/03/2020
Algeria,03/09/2020,20,0,,,1,,0.045608949,,,,,12,DZA,09/03/2020
Algeria,03/10/2020,20,0,,,0,,0.045608949,,,,,12,DZA,10/03/2020
Algeria,03/11/2020,20,0,,,0,,0.045608949,,,,,12,DZA,11/03/2020
Algeria,03/12/2020,24,1,,,4,,0.054730739,,,,,12,DZA,12/03/2020
Algeria,3/13/20,26,2,,,2,,0.059291634,,,,,12,DZA,13/03/2020
Algeria,3/14/20,37,3,,,11,,0.084376556,,,,,12,DZA,14/03/2020
Algeria,3/15/20,48,4,,,11,,0.109461478,,,,,12,DZA,15/03/2020
Algeria,3/16/20,54,4,,,6,,0.123144163,,,,,12,DZA,16/03/2020
Algeria,3/17/20,60,4,,,6,,0.136826848,,,,,12,DZA,17/03/2020
Algeria,3/18/20,74,7,,,14,,0.168753113,,,,,12,DZA,18/03/2020
Algeria,3/19/20,87,9,,,13,,0.19839893,,,,,12,DZA,19/03/2020
Algeria,3/20/20,90,11,,,3,,0.205240272,,,,,12,DZA,20/03/2020
Algeria,3/21/20,139,15,,,49,,0.316982198,,,,,12,DZA,21/03/2020
Algeria,3/22/20,201,17,,,62,,0.458369941,,,,,12,DZA,22/03/2020
Algeria,3/23/20,230,17,,,29,,0.524502918,,,,,12,DZA,23/03/2020
Algeria,3/24/20,264,19,,,34,,0.602038132,,,,,12,DZA,24/03/2020
Algeria,3/25/20,302,21,,,38,,0.688695135,,,,,12,DZA,25/03/2020
Algeria,3/26/20,367,25,,,65,,0.836924221,,,,,12,DZA,26/03/2020
Algeria,3/27/20,409,26,,,42,,0.932703015,,,,,12,DZA,27/03/2020
Algeria,3/28/20,454,29,,,45,,1.035323151,,,,,12,DZA,28/03/2020
Algeria,3/29/20,511,31,,,57,,1.165308656,,,,,12,DZA,29/03/2020
Algeria,3/30/20,584,35,,,73,,1.331781322,,,,,12,DZA,30/03/2020
Algeria,3/31/20,716,44,,,132,,1.632800387,,,,,12,DZA,31/03/2020
Algeria,04/01/2020,847,58,,,131,,1.931539006,,,,,12,DZA,01/04/2020
Algeria,04/02/2020,986,86,,,139,,2.248521204,,,,,12,DZA,02/04/2020
Algeria,04/03/2020,1171,105,,,185,,2.670403986,,,,,12,DZA,03/04/2020
Algeria,04/04/2020,1251,130,,,80,,2.852839783,,,,,12,DZA,04/04/2020
Algeria,04/05/2020,1320,152,,,69,,3.010190658,,,,,12,DZA,05/04/2020
Algeria,04/06/2020,1423,173,,,103,,3.245076748,,,,,12,DZA,06/04/2020
Algeria,04/07/2020,1468,193,,,45,,3.347696884,,,,,12,DZA,07/04/2020
Algeria,04/08/2020,1572,205,,,104,,3.58486342,,,,,12,DZA,08/04/2020
Algeria,04/09/2020,1666,235,,,94,,3.799225483,,,,,12,DZA,09/04/2020
Algeria,04/10/2020,1761,256,,,95,,4.015867992,,,,,12,DZA,10/04/2020
Algeria,04/11/2020,1825,275,,,64,,4.16181663,,,,,12,DZA,11/04/2020
Algeria,04/12/2020,1914,293,,,89,,4.364776455,,,,,12,DZA,12/04/2020
Algeria,4/13/20,1983,313,,,69,,4.52212733,,,,,12,DZA,13/04/2020
Andorra,1/22/20,0,0,,,0,,0,,,,,20,AND,22/01/2020
Andorra,1/23/20,0,0,,,0,,0,,,,,20,AND,23/01/2020
Andorra,1/24/20,0,0,,,0,,0,,,,,20,AND,24/01/2020
Andorra,1/25/20,0,0,,,0,,0,,,,,20,AND,25/01/2020
Andorra,1/26/20,0,0,,,0,,0,,,,,20,AND,26/01/2020
Andorra,1/27/20,0,0,,,0,,0,,,,,20,AND,27/01/2020
Andorra,1/28/20,0,0,,,0,,0,,,,,20,AND,28/01/2020
Andorra,1/29/20,0,0,,,0,,0,,,,,20,AND,29/01/2020
Andorra,1/30/20,0,0,,,0,,0,,,,,20,AND,30/01/2020
Andorra,1/31/20,0,0,,,0,,0,,,,,20,AND,31/01/2020
Andorra,02/01/2020,0,0,,,0,,0,,,,,20,AND,01/02/2020
Andorra,02/02/2020,0,0,,,0,,0,,,,,20,AND,02/02/2020
Andorra,02/03/2020,0,0,,,0,,0,,,,,20,AND,03/02/2020
Andorra,02/04/2020,0,0,,,0,,0,,,,,20,AND,04/02/2020
Andorra,02/05/2020,0,0,,,0,,0,,,,,20,AND,05/02/2020
Andorra,02/06/2020,0,0,,,0,,0,,,,,20,AND,06/02/2020
Andorra,02/07/2020,0,0,,,0,,0,,,,,20,AND,07/02/2020
Andorra,02/08/2020,0,0,,,0,,0,,,,,20,AND,08/02/2020
Andorra,02/09/2020,0,0,,,0,,0,,,,,20,AND,09/02/2020
Andorra,02/10/2020,0,0,,,0,,0,,,,,20,AND,10/02/2020
Andorra,02/11/2020,0,0,,,0,,0,,,,,20,AND,11/02/2020
Andorra,02/12/2020,0,0,,,0,,0,,,,,20,AND,12/02/2020
Andorra,2/13/20,0,0,,,0,,0,,,,,20,AND,13/02/2020
Andorra,2/14/20,0,0,,,0,,0,,,,,20,AND,14/02/2020
Andorra,2/15/20,0,0,,,0,,0,,,,,20,AND,15/02/2020
Andorra,2/16/20,0,0,,,0,,0,,,,,20,AND,16/02/2020
Andorra,2/17/20,0,0,,,0,,0,,,,,20,AND,17/02/2020
Andorra,2/18/20,0,0,,,0,,0,,,,,20,AND,18/02/2020
Andorra,2/19/20,0,0,,,0,,0,,,,,20,AND,19/02/2020
Andorra,2/20/20,0,0,,,0,,0,,,,,20,AND,20/02/2020
Andorra,2/21/20,0,0,,,0,,0,,,,,20,AND,21/02/2020
Andorra,2/22/20,0,0,,,0,,0,,,,,20,AND,22/02/2020
Andorra,2/23/20,0,0,,,0,,0,,,,,20,AND,23/02/2020
Andorra,2/24/20,0,0,,,0,,0,,,,,20,AND,24/02/2020
Andorra,2/25/20,0,0,,,0,,0,,,,,20,AND,25/02/2020
Andorra,2/26/20,0,0,,,0,,0,,,,,20,AND,26/02/2020
Andorra,2/27/20,0,0,,,0,,0,,,,,20,AND,27/02/2020
Andorra,2/28/20,0,0,,,0,,0,,,,,20,AND,28/02/2020
Andorra,2/29/20,0,0,,,0,,0,,,,,20,AND,29/02/2020
Andorra,03/01/2020,0,0,,,0,,0,,,,,20,AND,01/03/2020
Andorra,03/02/2020,1,0,,,1,,1.294247072,,,,,20,AND,02/03/2020
Andorra,03/03/2020,1,0,,,0,,1.294247072,,,,,20,AND,03/03/2020
Andorra,03/04/2020,1,0,,,0,,1.294247072,,,,,20,AND,04/03/2020
Andorra,03/05/2020,1,0,,,0,,1.294247072,,,,,20,AND,05/03/2020
Andorra,03/06/2020,1,0,,,0,,1.294247072,,,,,20,AND,06/03/2020
Andorra,03/07/2020,1,0,,,0,,1.294247072,,,,,20,AND,07/03/2020
Andorra,03/08/2020,1,0,,,0,,1.294247072,,,,,20,AND,08/03/2020
Andorra,03/09/2020,1,0,,,0,,1.294247072,,,,,20,AND,09/03/2020
Andorra,03/10/2020,1,0,,,0,,1.294247072,,,,,20,AND,10/03/2020
Andorra,03/11/2020,1,0,,,0,,1.294247072,,,,,20,AND,11/03/2020
Andorra,03/12/2020,1,0,,,0,,1.294247072,,,,,20,AND,12/03/2020
Andorra,3/13/20,1,0,,,0,,1.294247072,,,,,20,AND,13/03/2020
Andorra,3/14/20,1,0,,,0,,1.294247072,,,,,20,AND,14/03/2020
Andorra,3/15/20,1,0,,,0,,1.294247072,,,,,20,AND,15/03/2020
Andorra,3/16/20,2,0,,,1,,2.588494144,,,,,20,AND,16/03/2020
Andorra,3/17/20,39,0,,,37,,50.4756358,,,,,20,AND,17/03/2020
Andorra,3/18/20,39,0,,,0,,50.4756358,,,,,20,AND,18/03/2020
Andorra,3/19/20,53,0,,,14,,68.5950948,,,,,20,AND,19/03/2020
Andorra,3/20/20,75,0,,,22,,97.06853038,,,,,20,AND,20/03/2020
Andorra,3/21/20,88,0,,,13,,113.8937423,,,,,20,AND,21/03/2020
Andorra,3/22/20,113,1,,,25,,146.2499191,,,,,20,AND,22/03/2020
Andorra,3/23/20,133,1,,,20,,172.1348605,,,,,20,AND,23/03/2020
Andorra,3/24/20,164,1,,,31,,212.2565198,,,,,20,AND,24/03/2020
Andorra,3/25/20,188,1,,,24,,243.3184495,,,,,20,AND,25/03/2020
Andorra,3/26/20,224,3,,,36,,289.9113441,,,,,20,AND,26/03/2020
Andorra,3/27/20,267,3,,,43,,345.5639682,,,,,20,AND,27/03/2020
Andorra,3/28/20,308,3,,,41,,398.6280981,,,,,20,AND,28/03/2020
Andorra,3/29/20,334,6,,,26,,432.278522,,,,,20,AND,29/03/2020
Andorra,3/30/20,370,8,,,36,,478.8714166,,,,,20,AND,30/03/2020
Andorra,3/31/20,376,12,,,6,,486.636899,,,,,20,AND,31/03/2020
Andorra,04/01/2020,390,14,,,14,,504.756358,,,,,20,AND,01/04/2020
Andorra,04/02/2020,428,15,,,38,,553.9377467,,,,,20,AND,02/04/2020
Andorra,04/03/2020,439,16,,,11,,568.1744645,,,,,20,AND,03/04/2020
Andorra,04/04/2020,466,17,,,27,,603.1191354,,,,,20,AND,04/04/2020
Andorra,04/05/2020,501,18,,,35,,648.417783,,,,,20,AND,05/04/2020
Andorra,04/06/2020,525,21,,,24,,679.4797127,,,,,20,AND,06/04/2020
Andorra,04/07/2020,545,22,,,20,,705.3646541,,,,,20,AND,07/04/2020
Andorra,04/08/2020,564,23,,,19,,729.9553485,,,,,20,AND,08/04/2020
Andorra,04/09/2020,583,25,,,19,,754.5460428,,,,,20,AND,09/04/2020
Andorra,04/10/2020,601,26,,,18,,777.8424901,,,,,20,AND,10/04/2020
Andorra,04/11/2020,601,26,,,0,,777.8424901,,,,,20,AND,11/04/2020
Andorra,04/12/2020,638,29,,,37,,825.7296318,,,,,20,AND,12/04/2020
